text,target
"[78  1  0  2  1  0  2  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0
  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  1  1  0  0  0  0
  0  0  0  0  0]",1
"[103   9   1   0   1   0   3   0   1   0   1   0   0   0   0   3   0   0
   0   0   0   0   0   3   1   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   0   0   0   0   0   0   0   1   0   0
   0   0   1   1   0   0   0   3   0   1   0   0   0   0   0   0   0   1
   0   0   0   0   0   1   0   0   0   0   0   0   0   0   1   0   0   0
   0   0   0   1   0   0   0   0   0   0   0]",3
"[82  3  0  0  2  0  0  0  0  0  1  1  1  0  0  0  0  1  0  0  0  0  0  0
  1  0  1  0  0  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  1  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0
  2  0  0  0  0  0  0  0  0  0  0  0  1  0  2  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[44  3  0  0  1  0  1  0  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  1  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0
  0  0  0  0  0]",3
"[65  5  1  3  0  0  0  0  1  0  0  0  2  0  0  0  0  0  3  1  0  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  1]",1
"[156   8   1   0   1   2   2   0   0   3   0   0   0   2   0   0   0   1
   0   1   0   0   1   2   1   0   1   0   0   0   0   2   1   1   0   1
   1   0   0   0   0   0   0   0   0   0   0   0   0   2   0   0   0   1
   0   1   0   0   0   0   0   0   0   0   0   0   1   1   1   0   2   0
   1   0   1   0   0   0   0   0   1   0   0   0   0   0   0   0   1   0
   1   0   0   0   0   0   0   0   0   1   0]",1
"[101  10   2   1   1   0   2   0   1   0   1   0   1   0   0   1   0   0
   0   0   0   0   0   0   1   0   0   0   0   0   0   1   0   0   0   0
   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   1   1   0   0   0   0   0   0   0   1   0   0   1   0   0   0
   0   0   1   0   0   2   0   0   0   0   1   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   0   0   0   0]",3
"[81  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  2  1  0  0  0  1  0  0  0  0  0  0  0  0  2  0  0  1  0  0  0  1  1  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1
  0  0  0  2  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[77  9  4  4  0  1  1  1  1  0  0  0  0  1  0  0  0  0  2  0  2  0  0  0
  0  0  1  0  0  1  1  0  0  0  0  0  0  0  1  0  0  0  0  0  4  0  0  0
  1  1  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  1  0  0  0  0
  1  0  0  0  3  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1
  0  0  0  0  0]",1
"[242   4   2   0   0   3   0   0   1   1   0   0   0   1   0   0   0   1
   0   0   0   0   0   2   1   2   0   0   1   0   0   1   0   0   1   0
   1   0   0   3   0   1   0   0   1   1   0   2   1   2   0   0   0   1
   0   0   1   0   0   0   0   0   0   0   0   0   0   0   1   0   1   0
   0   1   0   2   0   0   0   0   0   1   2   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   0   0   1   0]",1
"[60  1  0  0  5  0  0  0  1  0  4  0  0  1  0  1  0  0  0  1  0  0  2  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0
  0  0  0  0  0]",2
"[67  1  1  1  0  0  0  0  2  0  1  0  0  1  0  0  0  0  0  1  2  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0]",1
"[91  0  0  0  2  0  1  0  1  1  1  0  0  2  0  0  0  0  0  0  1  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0
  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  1  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0
  0  1  0  0  0]",1
"[165   2   0   0   4   1   3   0   1   2   3   0   0   1   1   0   0   0
   0   0   0   0   0   0   0   1   1   0   0   1   0   1   0   1   0   0
   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0
   1   0   0   0   1   0   0   0   0   0   0]",1
"[92  7  3  3  0  1  1  1  2  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0
  0  0  1  0  1  2  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  1  0  1  1  1  0  0  1  0  0  0  0  0  0  0  0
  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  0  0  0]",1
"[84  2  2  0  0  1  3  2  1  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0
  1  0  0  0  0  2  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  0  1  0]",1
"[197  34   5   1   4   0   1   0   2   3   2   0   1   0   1   0   0   0
   4   0   4   0   1   0   2   1   0   0   0   0   8   0   0   0   0   0
   0   0   0   1   0   2   0   0   0   1   0   0   1   0   0   2   0   0
   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   2   0   0   0   0   0
   0   0   0   0   3   0   0   0   0   0   1]",1
"[68  4  0  0  1  1  0  0  0  1  1  0  2  0  0  1  0  0  0  0  0  0  0  0
  1  0  0  1  1  0  0  1  0  1  0  1  0  2  0  1  0  0  2  2  1  0  3  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[366  23   5   2   2   4   0   0   3   2   2   0   0   0   1   0   4   0
   1   4   0   3   0   1   0   0   1   1   1   0   3   0   0   1   0   0
   2   0   0   1   0   0   1   0   0   0   0   2   0   1   0   1   1   0
   1   0   0   0   0   0   0   0   0   1   0   1   0   4   0   0   0   0
   0   0   0   0   0   1   0   0   1   9   0   0   0   1   1   1   1   0
   1   1   0   0   0   0   0   0   0   0   2]",4
"[84 15  0  2  0  0  0  8  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0
  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0
  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0
  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[178   0   0   0   0   3   0   0   0   2   0   0   0   0   3   0   0   2
   1   0   0   0   2   0   0   1   0   0   0   0   1   0   0   1   1   0
   0   0   0   0   0   0   0   0   0   0   0   1   1   1   3   1   0   0
   0   0   0   0   0   0   0   0   1   0   3   0   0   0   0   0   0   0
   0   0   0   0   2   0   0   0   0   0   0   0   0   1   0   5   0   0
   0   0   0   0   0   1   0   0   1   0   2]",1
"[195  17   2   0   0   0   0   0   0   2   0   0   0   3   0   1   0   0
   0   0   0   2   0   0   0   1   1   0   0   0   0   0   1   0   0   0
   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   1
   0   1   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   1   1]",1
"[98  8  0  1  1  2  2  0  0  2  1  1  1  1  0  0  0  0  0  0  0  0  0  0
  0  1  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  1  0  0  0  0  0  0
  2  0  0  1  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  1  0  2  0  0  2  0  0  0  0  0  0
  0  0  0  0  0]",3
"[177  13   4   5   0   1   1   1   0   4   3   0   2   1   2   0   0   1
   1   0   0   1   2   1   0   1   1   0   1   1   0   0   0   0   0   0
   0   0   2   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   0   2   0   1   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   1   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   1   0   0   5   0   0]",1
"[84  9  2  0  1  0  1  0  2  0  0  0  2  0  0  2  0  0  0  0  2  0  0  0
  0  1  0  0  0  0  0  0  1  0  0  1  0  1  0  0  0  0  2  1  0  0  1  0
  0  0  0  1  0  0  0  0  2  0  0  0  0  0  0  1  0  0  0  0  0  1  0  0
  0  0  1  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[65  5  0  2  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  2
  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  2  0
  0  0  0  0  0  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  1  0  0  3
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0]",3
"[47 17  3  1  4  0  2  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0
  1  1  0  0  1  0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  7  0  0  0  0  0  0  0  0  1  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0]",1
"[63  0  0  1  0  2  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  1  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  2  0
  0  0  0  0  0  0  1  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  1  0]",1
"[85 16  0  3  1  0  0  1  1  0  1  1  3  0  0  0  0  1  0  0  0  1  0  0
  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  2  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0
  0  1  1  0  0]",1
"[219  10   5   6   0   2   1   0   4   0   0   0   0   0   3   5   1   1
   0   1   5   5   2   2   0   2   1   0   0   1   1   0   0   0   0   1
   1   1   1   0   0   0   1   0   0   1   0   1   2   0   3   0   0   0
   1   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   1   0
   3   1   0   1   0   0   0   0   0   0   0   0   0   1   0   0   0   0
   0   0   0   0   0   0   0   1   0   0   2]",1
"[258  17   4   0   1   3   2   0   1   3   3   2   0   1   0   0   0   0
   2   1   0   1   0   3   0   0   0   2   0   2   0   0   0   1   0   3
   4   0   0   0   0   0   1   1   0   1   0   0   0   0   0   0   0   2
   0   0   0   0   2   1   0   0   0   0   4   1   0   0   1   1   0   0
   0   0   4   0   0   0   0   0   1   0   1   0   0   0   0   0   1   0
   0   1   0   0   0   0   0   0   0   0   0]",5
"[127   0   0   2   0   2   0   0   0   0   1   0   0   1   0   3   0   1
   1   0   0   0   0   0   4   0   0   0   1   0   0   1   0   1   0   1
   2   0   0   0   4   0   0   1   0   0   0   0   0   0   0   1   0   0
   0   0   0   0   0   0   2   0   0   0   0   0   0   0   2   0   0   0
   0   0   0   0   0   0   0   0   0   0   4   0   0   2   1   0   0   0
   2   1   0   0   0   0   1   1   0   0   0]",1
"[245   4   1   2   3   0   2   0   3   0   1   0   0   0   0   0   0   0
   1   0   0   0   0   0   0   1   1   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   0   1   0   0   0   0   0   0
   1   0   0   0   0   2   0   0   4   0   1   1   0   0   0   1   0   0
   0   0   3   1   0   1   0   0   0   0   0   1   0   0   0   1   2   0
   0   1   0   0   1   0   0   0   1   0   0]",1
"[151   4   2   0   0   2   0   0   1   2   1   0   0   2   0   0   0   3
   0   1   0   0   0   1   0   0   0   1   0   0   0   6   0   3   3   0
   0   0   0   0   0   0   0   0   0   0   0   0   2   1   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3
   0   0   0   0   0   0   0   0   0   0   0]",1
"[118   6   0   2   2   3   0   0   1   0   0   2   0   0   7   0   0   0
   1   0   0   0   0   0   0   0   2   0   0   1   0   0   1   0   0   0
   1   0   0   0   0   0   0   0   0   0   0   0   1   1   0   2   0   1
   0   0   0   0   1   0   1   0   0   0   1   0   0   1   0   0   0   0
   0   1   0   1   0   0   0   0   1   0   0   1   0   0   0   7   0   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[132  16   3   2   0   2   2   1   1   1   0   0   3   0   0   0   0   0
   0   0   3   1   0   1   0   0   0   0   0   0   3   0   0   0   0   0
   0   0   2   0   0   0   1   0   2   0   0   1   0   0   0   0   0   1
   1   0   0   0   0   0   0   0   1   0   0   0   0   0   1   0   0   0
   0   0   2   0   2   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   1   0   0   1   0   4   0   0]",1
"[138  20   1   2   1   0   1   1   0   0   0   1   0   1   0   0   0   0
   0   0   0   0   0   2   0   0   0   0   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   1   0   1   0   0   0   0
   0   0   0   2   0   0   0   0   0   1   0   1   0   0   0   0   0   0
   0   1   0   0   0   0   0   0   0   0   0   0   0   0   2   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",4
"[90  9  0  1  0  1  2  0  1  0  0  0  1  0  0  0  0  0  1  1  0  0  0  0
  2  0  0  0  0  0  1  0  0  0  0  1  0  1  1  0  0  4  0  0  0  1  1  1
  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  0  1  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  0  0
  0  0  0  0  0]",1
"[81  2  1  3  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
  0  1  1  0  2  1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0]",3
"[124  10   0   2   0   2   1   0   0   1   0   0   0   0   2   0   0   2
   0   0   0   0   2   1   0   0   1   0   0   1   0   0   1   0   1   2
   0   0   1   0   0   1   1   1   0   2   0   0   0   1   0   0   0   0
   1   0   0   0   0   2   1   0   0   0   0   0   1   0   1   0   0   0
   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0
   0   0   0   0   0   0   0   0   0   1   0]",1
"[103   4   1   0   4   1   3   0   0   2   0   0   0   0   0   1   1   0
   0   0   0   0   0   2   0   0   1   0   2   0   0   1   0   0   0   1
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0
   0   1   1   0   0   0   0   0   0   0   1   0   0   1   0   1   0   0
   0   0   0   0   0   0   0   5   0   0   0   2   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   0   0]",1
"[85  1  0  1  1  3  1  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0
  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",0
"[138  12   0   1   0   1   0   5   1   3   0   0   0   0   0   0   0   0
   1   0   0   1   0   0   1   2   0   1   1   2   0   1   0   0   0   1
   0   0   0   1   0   0   0   0   0   1   0   0   0   1   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0
   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0
   0   0   0   0   0   2   8   0   0   0   0]",1
"[146  10   2   3   4   0   0   0   0   1   3   0   0   0   0   1   0   0
   0   0   0   0   1   0   0   1   0   0   0   0   1   0   0   1   0   0
   1   0   0   0   1   0   0   0   0   0   0   0   0   0   0   1   0   0
   0   0   0   0   0   0   0   0   1   0   0   0   0   1   1   0   0   0
   0   0   0   3   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   0   0]",1
"[57  6  0  2  0  0  1  0  0  0  0  0  0  0  2  0  0  0  1  2  0  0  0  0
  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0
  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0]",1
"[146   1   0   0   1   1   2   0   1   0   0   0   1   0   0   0   0   1
   0   1   0   0   1   1   1   0   0   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   1   0   1   0   0   0   3   0   1   0   0   0   0
   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0
   0   1   1   0   0   1   0   1   0   0   0   0   1   0   2   0   0   0
   0   2   0   0   0   0   0   1   0   0   0]",1
"[399  44   0   8   0   0   1   4   1   2   0   0   0   0   0   2   0   3
   1   1   0   0   0   0   0   3   0   0   0   2   2   1   0   3   0   0
   2   0   9   1   1   0   0   0   0   0   0   1   0   0   2   0   5   0
   0   0   0   2   1   0   0   0   0   0   0   0   2   0   0   0   0   0
   0   0   0   0   0   0   1   0   0   2   0   0   0   0   0   0   3   0
   0   1   0   0   1   0   0   0   2   0   1]",1
"[90 21  0  1  4  1  1  3  1  1  2  0  0  0  0  0  1  0  0  0  0  0  0  0
  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  3
  0  0  0  0  0]",3
"[96 35  0  0  0  0  1  2  0  0  0  2  4  0  0  1  0  1  0  0  0  0  2  0
  1  1  0  0  0  3  0  1  0  1  0  0  0  0  0  0  1  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0
  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0
  0  0  0  0  0]",4
"[84 13  0  0  1  0  0  0  1  0  1  0  1  1  0  1  0  0  0  0  2  0  0  0
  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  3  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  1
  2  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0]",3
"[159  18   1   3   0   1   0   1   1   2   0   1   0   1   3   1   0   2
   0   1   0   0   0   0   0   0   0   1   0   0   0   0   0   3   0   0
   2   0   0   0   0   0   0   0   0   0   0   0   0   0   2   0   2   0
   1   0   0   0   0   0   1   0   0   0   0   0   1   1   0   0   0   0
   0   0   0   0   0   0   0   1   0   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[177  17   0   3   0   1   1   2   2   3   0   0   1   0   0   0   0   3
   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   0   1
   1   0   2   2   0   0   1   0   0   0   0   0   0   1   1   0   2   0
   1   0   0   0   0   0   0   1   0   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   2   0   1   0   0   0   1   0   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[122   4   3   3   0   0   2   2   1   4   0   0   0   0   1   0   1   0
   0   0   0   0   1   0   1   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   0   0   1   0   1   0   0   0   0   0   2
   0   0   0   0   0   0   1   0   1   0   0   0   2   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   1]",1
"[78 24  2  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  1  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1
  2  0  0  0  0  0  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  1  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0]",3
"[126  11   0   0   1   1   2   0   1   0   1   1   0   4   0   0   2   1
   1   5   1   0   0   0   0   0   1   0   1   2   0   0   0   0   3   1
   1   0   2   1   0   0   0   0   3   2   0   0   1   0   0   2   0   0
   0   0   0   0   0   0   0   0   0   2   0   1   0   0   1   0   0   0
   1   0   1   2   0   0   0   0   1   0   0   0   0   0   0   1   1   0
   0   0   0   0   0   0   4   0   0   0   0]",3
"[65  3  1  4  0  0  2  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0
  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  1  0  1  0  0]",1
"[91  1  0  2  0  5  0  0  1  0  0  1  0  0  1  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  3  0  1  0  1  1  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
  2  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
